M X: -1542, Y: -3564, Z:254 11:45:09
M X: -1556, Y: -3850, Z:550 11:45:09
M X: -1562, Y: -3572, Z:514 11:45:09
M X: -1600, Y: -3858, Z:543 11:45:09
M X: -1250, Y: -3872, Z:542 11:45:09
M X: -1556, Y: -3568, Z:249 11:45:09
M X: -1544, Y: -3852, Z:247 11:45:09
M X: -1548, Y: -3844, Z:532 11:45:09
M X: -1570, Y: -3870, Z:530 11:45:09
M X: -1550, Y: -3878, Z:255 11:45:09
M X: -1582, Y: -3888, Z:517 11:45:09
M X: -1260, Y: -3878, Z:245 11:45:09
M X: -1552, Y: -3852, Z:564 11:45:09
M X: -1542, Y: -3852, Z:549 11:45:09
M X: -1560, Y: -3934, Z:514 11:45:09
M X: -1550, Y: -3886, Z:527 11:45:09
M X: -1556, Y: -3880, Z:616 11:45:09
M X: -1588, Y: -3860, Z:566 11:45:09
M X: -1584, Y: -3898, Z:582 11:45:09
M X: -1544, Y: -3844, Z:236 11:45:09
M X: -1562, Y: -3880, Z:514 11:45:09
M X: -1274, Y: -3902, Z:560 11:45:09
M X: -1574, Y: -3884, Z:520 11:45:09
M X: -1580, Y: -3854, Z:528 11:45:09
M X: -1556, Y: -3874, Z:255 11:45:09
M X: -1584, Y: -3606, Z:520 11:45:09
M X: -1588, Y: -3564, Z:252 11:45:09
M X: -1576, Y: -3910, Z:531 11:45:09
M X: -1582, Y: -3886, Z:545 11:45:09
M X: -1540, Y: -3848, Z:255 11:45:09
M X: -1546, Y: -3860, Z:553 11:45:09
M X: -1538, Y: -3582, Z:568 11:45:09
M X: -1602, Y: -3870, Z:227 11:45:09
M X: -1568, Y: -3566, Z:232 11:45:09
M X: -1556, Y: -3868, Z:239 11:45:09
M X: -1574, Y: -3870, Z:248 11:45:09
M X: -1564, Y: -3578, Z:209 11:45:09
M X: -1588, Y: -3860, Z:242 11:45:09
M X: -1272, Y: -3926, Z:201 11:45:09
M X: -1548, Y: -3888, Z:557 11:45:09
M X: -1564, Y: -3884, Z:545 11:45:09
M X: -1538, Y: -3862, Z:253 11:45:09
M X: -1582, Y: -3900, Z:604 11:45:09
M X: -1278, Y: -3914, Z:229 11:45:09
M X: -1548, Y: -3890, Z:529 11:45:09
M X: -1256, Y: -3898, Z:231 11:45:09
M X: -1546, Y: -3918, Z:210 11:45:09
M X: -1570, Y: -3890, Z:238 11:45:09
M X: -1274, Y: -3854, Z:535 11:45:09
M X: -1266, Y: -3908, Z:515 11:45:09
M X: -1586, Y: -3910, Z:244 11:45:09
M X: -1274, Y: -3892, Z:236 11:45:09
M X: -1564, Y: -3880, Z:192 11:45:09
M X: -1544, Y: -3862, Z:248 11:45:09
M X: -1544, Y: -3898, Z:228 11:45:09
M X: -1560, Y: -3878, Z:515 11:45:09
M X: -1564, Y: -3870, Z:241 11:45:09
M X: -1552, Y: -3884, Z:243 11:45:09
M X: -1564, Y: -3856, Z:550 11:45:09
M X: -1580, Y: -3878, Z:229 11:45:09
M X: -1264, Y: -3860, Z:244 11:45:09
M X: -1600, Y: -3876, Z:563 11:45:09
M X: -1248, Y: -3910, Z:243 11:45:09
M X: -1548, Y: -3912, Z:568 11:45:09
M X: -1558, Y: -3866, Z:528 11:45:09
M X: -1544, Y: -3890, Z:234 11:45:09
M X: -1560, Y: -3938, Z:554 11:45:09
M X: -1276, Y: -3852, Z:223 11:45:09
M X: -1272, Y: -3886, Z:533 11:45:09
M X: -1260, Y: -3886, Z:201 11:45:09
M X: -1566, Y: -3864, Z:252 11:45:09
M X: -1546, Y: -3874, Z:583 11:45:09
M X: -1248, Y: -3902, Z:234 11:45:09
M X: -1262, Y: -3902, Z:520 11:45:09
M X: -1246, Y: -3894, Z:235 11:45:09
M X: -1222, Y: -3902, Z:587 11:45:09
M X: -1280, Y: -3862, Z:541 11:45:09
M X: -1568, Y: -3922, Z:540 11:45:09
M X: -1546, Y: -3912, Z:537 11:45:09
M X: -1578, Y: -3880, Z:517 11:45:09
M X: -1576, Y: -3858, Z:535 11:45:09
M X: -1560, Y: -3908, Z:231 11:45:09
M X: -1578, Y: -3942, Z:191 11:45:09
M X: -1570, Y: -3870, Z:246 11:45:09
M X: -1552, Y: -3920, Z:248 11:45:09
M X: -1248, Y: -3886, Z:517 11:45:09
M X: -1550, Y: -3882, Z:552 11:45:09
M X: -1576, Y: -3924, Z:251 11:45:09
M X: -1548, Y: -3866, Z:571 11:45:09
M X: -1546, Y: -3916, Z:517 11:45:09
M X: -1578, Y: -3880, Z:238 11:45:09
M X: -1538, Y: -3850, Z:579 11:45:09
M X: -1280, Y: -3872, Z:523 11:45:09
M X: -1248, Y: -3874, Z:512 11:45:09
M X: -1280, Y: -3916, Z:533 11:45:09
M X: -1270, Y: -3934, Z:523 11:45:09
M X: -1584, Y: -3902, Z:628 11:45:09
M X: -1238, Y: -3882, Z:546 11:45:09
M X: -1256, Y: -3936, Z:527 11:45:09
M X: -1556, Y: -3936, Z:218 11:45:09
M X: -1276, Y: -3854, Z:237 11:45:09
M X: -1600, Y: -3888, Z:547 11:45:09
M X: -1564, Y: -3912, Z:245 11:45:09
M X: -1566, Y: -3902, Z:600 11:45:09
M X: -1274, Y: -3900, Z:539 11:45:09
M X: -1578, Y: -3898, Z:241 11:45:09
M X: -1564, Y: -3924, Z:240 11:45:09
M X: -1276, Y: -3574, Z:243 11:45:09
M X: -1548, Y: -3886, Z:205 11:45:09
M X: -1550, Y: -3896, Z:530 11:45:09
M X: -1544, Y: -3910, Z:201 11:45:09
M X: -1564, Y: -3876, Z:220 11:45:09
M X: -1234, Y: -3886, Z:516 11:45:09
M X: -1226, Y: -3906, Z:230 11:45:09
M X: -1272, Y: -3852, Z:247 11:45:09
M X: -1280, Y: -3874, Z:529 11:45:09
M X: -1548, Y: -3902, Z:514 11:45:09
M X: -1278, Y: -3930, Z:245 11:45:09
M X: -1560, Y: -3858, Z:565 11:45:09
M X: -1232, Y: -3888, Z:546 11:45:09
M X: -1568, Y: -3874, Z:252 11:45:09
M X: -1558, Y: -3848, Z:516 11:45:09
M X: -1546, Y: -3868, Z:596 11:45:09
M X: -1590, Y: -3898, Z:189 11:45:09
M X: -1560, Y: -3898, Z:524 11:45:09
M X: -1278, Y: -3930, Z:254 11:45:09
M X: -1224, Y: -3872, Z:529 11:45:09
M X: -1262, Y: -3906, Z:195 11:45:09
M X: -1544, Y: -3924, Z:214 11:45:09
M X: -1272, Y: -3854, Z:542 11:45:09
M X: -1278, Y: -3910, Z:535 11:45:09
M X: -1554, Y: -3898, Z:218 11:45:09
M X: -1268, Y: -3936, Z:245 11:45:09
M X: -1256, Y: -3902, Z:253 11:45:09
M X: -1272, Y: -3872, Z:243 11:45:09
M X: -1278, Y: -3874, Z:516 11:45:09
M X: -1272, Y: -3868, Z:543 11:45:09
M X: -1558, Y: -3910, Z:539 11:45:09
M X: -1276, Y: -3874, Z:244 11:45:09
M X: -1544, Y: -3912, Z:525 11:45:09
M X: -1228, Y: -3906, Z:527 11:45:09
M X: -1542, Y: -3898, Z:235 11:45:09
M X: -1266, Y: -3868, Z:227 11:45:09
M X: -1266, Y: -3902, Z:526 11:45:09
M X: -1538, Y: -3904, Z:238 11:45:09
M X: -1544, Y: -3854, Z:525 11:45:09
M X: -1538, Y: -3914, Z:208 11:45:09
M X: -1250, Y: -3882, Z:547 11:45:09
M X: -1268, Y: -3868, Z:560 11:45:09
M X: -1274, Y: -3902, Z:564 11:45:09
M X: -1564, Y: -3884, Z:523 11:45:09
M X: -1272, Y: -3866, Z:230 11:45:09
M X: -1268, Y: -3852, Z:530 11:45:09
M X: -1236, Y: -3904, Z:199 11:45:09
M X: -1272, Y: -3936, Z:556 11:45:09
M X: -1228, Y: -3862, Z:230 11:45:09
M X: -1278, Y: -3910, Z:223 11:45:09
M X: -1262, Y: -3874, Z:577 11:45:09
M X: -1240, Y: -3872, Z:467 11:45:09
M X: -1270, Y: -3862, Z:547 11:45:09
M X: -1278, Y: -3880, Z:522 11:45:09
M X: -1552, Y: -3894, Z:531 11:45:09
M X: -1252, Y: -3908, Z:519 11:45:09
M X: -1236, Y: -3858, Z:536 11:45:09
M X: -1256, Y: -3880, Z:538 11:45:09
M X: -1236, Y: -3872, Z:233 11:45:09
M X: -1230, Y: -3900, Z:547 11:45:09
M X: -1258, Y: -3858, Z:244 11:45:09
M X: -1206, Y: -3886, Z:408 11:45:09
M X: -1544, Y: -3850, Z:214 11:45:09
M X: -1262, Y: -3862, Z:222 11:45:09
M X: -1560, Y: -3876, Z:223 11:45:09
M X: -1248, Y: -3882, Z:223 11:45:09
M X: -1234, Y: -3894, Z:203 11:45:09
M X: -1272, Y: -3954, Z:524 11:45:09
M X: -1264, Y: -3862, Z:220 11:45:09
M X: -1252, Y: -3582, Z:236 11:45:09
M X: -1178, Y: -3874, Z:243 11:45:09
M X: -1254, Y: -3864, Z:253 11:45:09
M X: -1538, Y: -3880, Z:555 11:45:09
M X: -1542, Y: -3856, Z:210 11:45:09
M X: -1216, Y: -3888, Z:512 11:45:09
M X: -1280, Y: -3906, Z:171 11:45:09
M X: -1268, Y: -3900, Z:599 11:45:09
M X: -1256, Y: -3888, Z:230 11:45:09
M X: -1202, Y: -3862, Z:244 11:45:09
M X: -1236, Y: -3888, Z:197 11:45:09
M X: -1214, Y: -3866, Z:254 11:45:09
M X: -1238, Y: -3904, Z:220 11:45:10
M X: -1214, Y: -3892, Z:174 11:45:10
M X: -1228, Y: -3580, Z:251 11:45:10
M X: -1262, Y: -3868, Z:241 11:45:10
M X: -1542, Y: -3884, Z:225 11:45:10
M X: -1238, Y: -3886, Z:534 11:45:10
M X: -1266, Y: -3914, Z:241 11:45:10
M X: -1258, Y: -3864, Z:243 11:45:10
M X: -1252, Y: -3856, Z:247 11:45:10
M X: -1236, Y: -3850, Z:513 11:45:10
M X: -1238, Y: -3860, Z:239 11:45:10
M X: -1258, Y: -3888, Z:238 11:45:10
M X: -1256, Y: -3558, Z:564 11:45:10
M X: -1248, Y: -3880, Z:191 11:45:10
M X: -1252, Y: -3584, Z:211 11:45:10
M X: -1278, Y: -3852, Z:217 11:45:10
M X: -1254, Y: -3886, Z:225 11:45:10
M X: -1272, Y: -3568, Z:252 11:45:10
M X: -1538, Y: -3846, Z:535 11:45:10
M X: -1554, Y: -3848, Z:503 11:45:10
M X: -1540, Y: -3846, Z:560 11:45:10
M X: -1548, Y: -3876, Z:525 11:45:10
M X: -1554, Y: -3882, Z:254 11:45:10
M X: -1278, Y: -3878, Z:523 11:45:10
M X: -1548, Y: -3870, Z:531 11:45:10
M X: -1546, Y: -3896, Z:246 11:45:10
M X: -1538, Y: -3882, Z:529 11:45:10
M X: -1260, Y: -3872, Z:543 11:45:10
M X: -1272, Y: -3890, Z:539 11:45:10
M X: -1270, Y: -3918, Z:255 11:45:10
M X: -1586, Y: -3858, Z:245 11:45:10
M X: -1256, Y: -3872, Z:244 11:45:10
M X: -1572, Y: -3880, Z:542 11:45:10
M X: -1540, Y: -3858, Z:227 11:45:10
M X: -1576, Y: -3872, Z:520 11:45:10
M X: -1570, Y: -3888, Z:536 11:45:10
M X: -1538, Y: -3576, Z:220 11:45:10
M X: -1550, Y: -3856, Z:247 11:45:10
M X: -1542, Y: -3874, Z:527 11:45:10
M X: -1582, Y: -3856, Z:534 11:45:10
M X: -1544, Y: -3904, Z:537 11:45:10
M X: -1544, Y: -3876, Z:557 11:45:10
M X: -1550, Y: -3878, Z:245 11:45:10
M X: -1270, Y: -3858, Z:514 11:45:10
M X: -1252, Y: -3582, Z:228 11:45:10
M X: -1268, Y: -3914, Z:194 11:45:10
M X: -1544, Y: -3898, Z:253 11:45:10
M X: -1270, Y: -3864, Z:557 11:45:10
M X: -1274, Y: -3926, Z:230 11:45:10
M X: -1276, Y: -3578, Z:246 11:45:10
M X: -1256, Y: -3902, Z:222 11:45:10
M X: -1274, Y: -3862, Z:232 11:45:10
M X: -1552, Y: -3882, Z:248 11:45:10
M X: -1558, Y: -3908, Z:533 11:45:10
M X: -1264, Y: -3912, Z:524 11:45:10
M X: -1270, Y: -3864, Z:526 11:45:10
M X: -1540, Y: -3876, Z:240 11:45:10
M X: -1602, Y: -3898, Z:248 11:45:10
M X: -1274, Y: -3874, Z:526 11:45:10
M X: -1538, Y: -3842, Z:523 11:45:10
M X: -1272, Y: -3876, Z:545 11:45:10
M X: -1582, Y: -3566, Z:522 11:45:10
M X: -1270, Y: -3852, Z:208 11:45:10
M X: -1262, Y: -3874, Z:544 11:45:10
M X: -1278, Y: -3888, Z:237 11:45:10
M X: -1554, Y: -3876, Z:239 11:45:10
M X: -1204, Y: -3866, Z:538 11:45:10
M X: -1232, Y: -3916, Z:547 11:45:10
M X: -1238, Y: -3856, Z:249 11:45:10
M X: -1258, Y: -3844, Z:541 11:45:10
M X: -1280, Y: -3844, Z:218 11:45:10
M X: -1276, Y: -3882, Z:183 11:45:10
M X: -1546, Y: -3848, Z:205 11:45:10
M X: -1262, Y: -3886, Z:581 11:45:10
M X: -1268, Y: -3852, Z:222 11:45:10
M X: -1540, Y: -3896, Z:204 11:45:10
M X: -1276, Y: -3856, Z:225 11:45:10
M X: -1554, Y: -3878, Z:204 11:45:10
M X: -1544, Y: -3864, Z:538 11:45:10
M X: -1268, Y: -3890, Z:549 11:45:10
M X: -1268, Y: -3890, Z:232 11:45:10
M X: -1258, Y: -3888, Z:181 11:45:10
M X: -1246, Y: -3888, Z:204 11:45:10
M X: -1280, Y: -3880, Z:227 11:45:10
M X: -1540, Y: -3886, Z:217 11:45:10
M X: -1240, Y: -3854, Z:236 11:45:10
M X: -1274, Y: -3914, Z:205 11:45:10
M X: -1258, Y: -3888, Z:536 11:45:10
M X: -1558, Y: -3912, Z:210 11:45:10
M X: -1592, Y: -3880, Z:196 11:45:10
M X: -1538, Y: -3852, Z:237 11:45:10
M X: -1544, Y: -3842, Z:229 11:45:10
M X: -1258, Y: -3880, Z:187 11:45:10
M X: -1556, Y: -3874, Z:176 11:45:10
M X: -1552, Y: -3874, Z:228 11:45:10
M X: -1268, Y: -3876, Z:231 11:45:10
M X: -1246, Y: -3860, Z:244 11:45:10
M X: -1548, Y: -3852, Z:196 11:45:10
M X: -1552, Y: -3860, Z:226 11:45:10
M X: -1268, Y: -3846, Z:216 11:45:10
M X: -1254, Y: -3870, Z:221 11:45:10
M X: -1538, Y: -3852, Z:226 11:45:10
M X: -1280, Y: -3896, Z:238 11:45:10
M X: -1262, Y: -3868, Z:174 11:45:10
M X: -1280, Y: -3864, Z:222 11:45:10
M X: -1270, Y: -3580, Z:253 11:45:10
M X: -1546, Y: -3576, Z:203 11:45:10
M X: -1242, Y: -3578, Z:215 11:45:10
M X: -1538, Y: -3892, Z:237 11:45:10
M X: -1548, Y: -3874, Z:177 11:45:10
M X: -1538, Y: -3856, Z:227 11:45:10
M X: -1548, Y: -3898, Z:228 11:45:10
M X: -1584, Y: -3850, Z:525 11:45:10
M X: -1546, Y: -3876, Z:242 11:45:10
M X: -1264, Y: -3870, Z:219 11:45:10
M X: -1254, Y: -3846, Z:560 11:45:10
M X: -1556, Y: -3852, Z:227 11:45:10
M X: -1274, Y: -3884, Z:247 11:45:10
M X: -1546, Y: -3920, Z:194 11:45:10
M X: -1276, Y: -3906, Z:563 11:45:10
M X: -1260, Y: -3926, Z:170 11:45:10
M X: -1310, Y: -3852, Z:222 11:45:10
M X: -1252, Y: -3914, Z:254 11:45:10
M X: -1276, Y: -3914, Z:191 11:45:10
M X: -1270, Y: -3886, Z:201 11:45:10
M X: -1264, Y: -3886, Z:219 11:45:10
M X: -1250, Y: -3554, Z:248 11:45:10
M X: -1278, Y: -3880, Z:202 11:45:10
M X: -1542, Y: -3892, Z:238 11:45:10
M X: -1264, Y: -3874, Z:229 11:45:10
M X: -1560, Y: -3878, Z:540 11:45:10
M X: -1542, Y: -3582, Z:253 11:45:10
M X: -1580, Y: -3858, Z:208 11:45:10
M X: -1270, Y: -3852, Z:218 11:45:10
M X: -1544, Y: -3892, Z:238 11:45:10
M X: -1250, Y: -3906, Z:522 11:45:10
M X: -1266, Y: -3924, Z:214 11:45:10
M X: -1268, Y: -3884, Z:177 11:45:10
M X: -1280, Y: -3852, Z:209 11:45:10
M X: -1280, Y: -3584, Z:249 11:45:10
M X: -1254, Y: -3568, Z:179 11:45:10
M X: -1544, Y: -3898, Z:514 11:45:10
M X: -1570, Y: -3894, Z:516 11:45:10
M X: -1584, Y: -3570, Z:542 11:45:10
M X: -1278, Y: -3890, Z:522 11:45:10
M X: -1258, Y: -3874, Z:247 11:45:10
M X: -1552, Y: -3886, Z:255 11:45:10
M X: -1578, Y: -3878, Z:208 11:45:10
M X: -1278, Y: -3866, Z:228 11:45:10
M X: -1276, Y: -3892, Z:229 11:45:10
M X: -1260, Y: -3926, Z:188 11:45:10
M X: -1264, Y: -3878, Z:204 11:45:10
M X: -1544, Y: -3878, Z:226 11:45:10
M X: -1566, Y: -3876, Z:217 11:45:10
M X: -1272, Y: -3884, Z:249 11:45:10
M X: -1260, Y: -3912, Z:207 11:45:10
M X: -1568, Y: -3862, Z:212 11:45:10
M X: -1546, Y: -3584, Z:526 11:45:10
M X: -1250, Y: -3858, Z:549 11:45:10
M X: -1270, Y: -3890, Z:203 11:45:10
M X: -1264, Y: -3876, Z:252 11:45:10
M X: -1260, Y: -3920, Z:253 11:45:10
M X: -1230, Y: -3578, Z:528 11:45:10
M X: -1246, Y: -3884, Z:534 11:45:10
M X: -1242, Y: -3876, Z:565 11:45:10
M X: -1538, Y: -3880, Z:586 11:45:10
M X: -1252, Y: -3886, Z:219 11:45:10
M X: -1556, Y: -3894, Z:238 11:45:10
M X: -1252, Y: -3910, Z:545 11:45:10
M X: -1242, Y: -3918, Z:536 11:45:10
M X: -1568, Y: -3872, Z:541 11:45:10
M X: -1238, Y: -3896, Z:514 11:45:10
M X: -1266, Y: -3880, Z:517 11:45:10
M X: -1256, Y: -3898, Z:531 11:45:10
M X: -1278, Y: -3880, Z:515 11:45:10
M X: -1572, Y: -3894, Z:569 11:45:10
M X: -1278, Y: -3864, Z:596 11:45:10
M X: -1538, Y: -3920, Z:243 11:45:10
M X: -1538, Y: -3904, Z:549 11:45:10
M X: -1316, Y: -3876, Z:561 11:45:10
M X: -1236, Y: -3898, Z:252 11:45:10
M X: -1246, Y: -3942, Z:597 11:45:10
M X: -1540, Y: -3884, Z:515 11:45:10
M X: -1562, Y: -3866, Z:552 11:45:10
M X: -1560, Y: -3898, Z:590 11:45:10
M X: -1556, Y: -3878, Z:536 11:45:10
M X: -1238, Y: -3860, Z:532 11:45:10
M X: -1238, Y: -3908, Z:519 11:45:10
M X: -1268, Y: -3928, Z:520 11:45:10
M X: -1264, Y: -3930, Z:578 11:45:10
M X: -1540, Y: -3914, Z:538 11:45:10
M X: -1276, Y: -3890, Z:241 11:45:10
M X: -1552, Y: -3938, Z:540 11:45:10
M X: -1572, Y: -3716, Z:527 11:45:10
M X: -1204, Y: -3940, Z:254 11:45:10
M X: -1582, Y: -3928, Z:518 11:45:10
M X: -1542, Y: -3938, Z:556 11:45:10
M X: -1560, Y: -3928, Z:522 11:45:10
M X: -1574, Y: -3922, Z:224 11:45:10
M X: -1562, Y: -3952, Z:209 11:45:10
M X: -1594, Y: -3882, Z:515 11:45:10
M X: -1274, Y: -3908, Z:213 11:45:10
M X: -1264, Y: -3902, Z:237 11:45:10
M X: -1558, Y: -3918, Z:564 11:45:10
M X: -1596, Y: -3928, Z:255 11:45:10
M X: -1274, Y: -3904, Z:583 11:45:10
M X: -1562, Y: -3870, Z:576 11:45:10
M X: -1256, Y: -3868, Z:548 11:45:10
M X: -1558, Y: -3890, Z:526 11:45:10
M X: -1590, Y: -3872, Z:249 11:45:10
M X: -1264, Y: -3890, Z:253 11:45:10
M X: -1590, Y: -3858, Z:522 11:45:10
M X: -1572, Y: -3888, Z:251 11:45:10
M X: -1562, Y: -3882, Z:561 11:45:10
M X: -1586, Y: -3844, Z:525 11:45:10
M X: -1558, Y: -3854, Z:568 11:45:10
M X: -1580, Y: -3890, Z:525 11:45:10
M X: -1616, Y: -3856, Z:556 11:45:10
M X: -1574, Y: -3920, Z:251 11:45:10
M X: -1542, Y: -3918, Z:248 11:45:10
M X: -1574, Y: -3898, Z:579 11:45:10
M X: -1272, Y: -3960, Z:595 11:45:10
M X: -1256, Y: -3912, Z:524 11:45:10
M X: -1556, Y: -3894, Z:550 11:45:10
M X: -1574, Y: -3910, Z:557 11:45:10
M X: -1594, Y: -3910, Z:523 11:45:10
M X: -1260, Y: -3932, Z:540 11:45:10
M X: -1540, Y: -3918, Z:241 11:45:10
M X: -1560, Y: -3876, Z:566 11:45:10
M X: -1566, Y: -3886, Z:570 11:45:10
M X: -1238, Y: -3898, Z:543 11:45:10
M X: -1540, Y: -3880, Z:570 11:45:10
M X: -1586, Y: -3888, Z:560 11:45:10
M X: -1618, Y: -3896, Z:596 11:45:10
M X: -1562, Y: -3872, Z:596 11:45:10
M X: -1584, Y: -3904, Z:236 11:45:10
M X: -1606, Y: -3874, Z:543 11:45:10
M X: -1558, Y: -3888, Z:575 11:45:10
M X: -1266, Y: -3884, Z:587 11:45:10
M X: -1278, Y: -3894, Z:544 11:45:10
M X: -1550, Y: -3918, Z:254 11:45:10
M X: -1566, Y: -3898, Z:539 11:45:10
M X: -1584, Y: -3912, Z:246 11:45:10
M X: -1592, Y: -3910, Z:564 11:45:10
M X: -1570, Y: -3898, Z:520 11:45:10
M X: -1574, Y: -3900, Z:248 11:45:10
M X: -1618, Y: -3912, Z:581 11:45:10
M X: -1572, Y: -3872, Z:564 11:45:10
M X: -1562, Y: -3912, Z:523 11:45:10
M X: -1590, Y: -3952, Z:606 11:45:10
M X: -1544, Y: -3878, Z:548 11:45:10
M X: -1556, Y: -3874, Z:589 11:45:10
M X: -1276, Y: -3872, Z: 249 11:45:17
O X: 0, Y: 0, Z: 0 11:45:17
